"position","const","created","modified","description","Title","Title.type","Directors","IMDb.Rating","Runtime..mins.","Year","Genres","Num..Votes","Release.Date..month.day.year.","URL","id"
7333,"tt0079477","Thu Apr 25 03:00:32 2013","Thu Apr 25 03:00:32 2013","","A Little Romance","Feature Film","George Roy Hill",7.5,110,"1979","adventure, comedy, romance",3859,"1979-04-27","http://www.imdb.com/title/tt0079477/","0079477"
2492,"tt0113071","Mon Apr 22 18:31:21 2013","Mon Apr 22 18:31:21 2013","","First Knight","Feature Film","Jerry Zucker",5.9,134,"1995","action, adventure, romance, thriller",53535,"1995-07-07","http://www.imdb.com/title/tt0113071/","0113071"
626,"tt1704619","Sun Apr 21 15:27:25 2013","Sun Apr 21 15:27:25 2013","","Tabloid","Documentary","Errol Morris",7.1,87,"2010","documentary, crime",4907,"2010-09-03","http://www.imdb.com/title/tt1704619/","1704619"
365,"tt0887912","Mon Apr 22 18:23:57 2013","Mon Apr 22 18:23:57 2013","","The Hurt Locker","Feature Film","Kathryn Bigelow",7.6,131,"2008","drama, history, thriller, war",318019,"2008-09-04","http://www.imdb.com/title/tt0887912/","0887912"
863,"tt1625857","Sun Apr 21 15:27:53 2013","Sun Apr 21 15:27:53 2013","","Benda Bilili!","Documentary","Renaud Barret, Florent de La Tullaye",7.5,85,"2010","documentary, music",679,"2010-05-13","http://www.imdb.com/title/tt1625857/","1625857"
366,"tt0209144","Mon Apr 22 18:23:57 2013","Mon Apr 22 18:23:57 2013","","Memento","Feature Film","Christopher Nolan",8.5,113,"2000","mystery, thriller",806911,"2000-09-05","http://www.imdb.com/title/tt0209144/","0209144"
177,"tt0079593","Sun Jan 15 18:53:27 2012","Sun Jan 15 18:53:27 2012","","Murder by Natural Causes","TV Movie","Robert Day",8.1,100,"1979","drama, mystery",277,"1979-02-17","http://www.imdb.com/title/tt0079593/","0079593"
5735,"tt0093771","Mon Apr 22 18:40:50 2013","Mon Apr 22 18:40:50 2013","","A Prayer for the Dying","Feature Film","Mike Hodges",6.4,107,"1987","action, crime, drama, thriller",3342,"1987-05-13","http://www.imdb.com/title/tt0093771/","0093771"
586,"tt0762111","Sun Apr 21 15:27:25 2013","Sun Apr 21 15:27:25 2013","","Jonestown: The Life and Death of Peoples Temple","Documentary","Stanley Nelson",7.9,86,"2006","documentary, history",3649,"2006-04-25","http://www.imdb.com/title/tt0762111/","0762111"
6988,"tt0108174","Thu Apr 25 02:59:03 2013","Thu Apr 25 02:59:03 2013","","So I Married an Axe Murderer","Feature Film","Thomas Schlamme",6.4,93,"1993","comedy, crime, romance, thriller",27417,"1993-07-30","http://www.imdb.com/title/tt0108174/","0108174"
870,"tt0086643","Sun Apr 21 15:27:53 2013","Sun Apr 21 15:27:53 2013","","Ziggy Stardust and the Spiders from Mars","Documentary","D.A. Pennebaker",7.5,90,"1973","documentary, music",1815,"1973-12","http://www.imdb.com/title/tt0086643/","0086643"
4122,"tt0435623","Mon Apr 22 18:36:45 2013","Mon Apr 22 18:36:45 2013","","Conversations with Other Women","Feature Film","Hans Canosa",7.1,84,"2005","comedy, drama, romance",9939,"2005-09-02","http://www.imdb.com/title/tt0435623/","0435623"
3760,"tt0888693","Mon Apr 22 18:35:48 2013","Mon Apr 22 18:35:48 2013","","Sleepwalking","Feature Film","William Maher",6.2,101,"2008","drama",4857,"2008-01-22","http://www.imdb.com/title/tt0888693/","0888693"
5946,"tt0074963","Mon Apr 22 18:41:46 2013","Mon Apr 22 18:41:46 2013","","Next Stop, Greenwich Village","Feature Film","Paul Mazursky",6.9,111,"1976","comedy, drama",1428,"1976-02-04","http://www.imdb.com/title/tt0074963/","0074963"
8827,"tt0117442","Mon Apr 29 19:23:52 2013","Mon Apr 29 19:23:52 2013","","Rasputin","TV Movie","Uli Edel",7.1,135,"1996","biography, drama, history",2710,"1996-03-23","http://www.imdb.com/title/tt0117442/","0117442"
7972,"tt0437780","Mon Apr 29 17:39:19 2013","Mon Apr 29 17:39:19 2013","","Abel Raises Cain","Documentary","Jenny Abel, Jeff Hockett",7.5,82,"2005","documentary, biography",199,"2005-01-23","http://www.imdb.com/title/tt0437780/","0437780"
1016,"tt1462041","Mon Apr 22 18:27:04 2013","Mon Apr 22 18:27:04 2013","","Dream House","Feature Film","Jim Sheridan",5.9,92,"2011","drama, mystery, thriller",44248,"2011-09-29","http://www.imdb.com/title/tt1462041/","1462041"
3350,"tt0416185","Mon Apr 22 18:34:19 2013","Mon Apr 22 18:34:19 2013","","Resurrecting the Champ","Feature Film","Rod Lurie",6.8,112,"2007","drama, sport",18141,"2007-01-20","http://www.imdb.com/title/tt0416185/","0416185"
67,"tt1454029","Mon Apr 22 18:23:20 2013","Mon Apr 22 18:23:20 2013","","The Help","Feature Film","Tate Taylor",8.1,146,"2011","drama",303529,"2011-08-09","http://www.imdb.com/title/tt1454029/","1454029"
8985,"tt1691338","Mon Apr 29 19:23:55 2013","Mon Apr 29 19:23:55 2013","","Robot Chicken: Star Wars Episode III","TV Movie","Chris McKay",8.1,45,"2010","animation, comedy, sci_fi",2575,"2010-12-19","http://www.imdb.com/title/tt1691338/","1691338"
9413,"tt0139503","Mon Apr 29 19:24:55 2013","Mon Apr 29 19:24:55 2013","","Sir Norbert Smith, a Life","TV Movie","Geoff Posner",8.5,50,"1989","comedy",95,"1989-11-03","http://www.imdb.com/title/tt0139503/","0139503"
7000,"tt0405296","Thu Apr 25 02:59:03 2013","Thu Apr 25 02:59:03 2013","","A Scanner Darkly","Feature Film","Richard Linklater",7.1,100,"2006","animation, sci_fi, thriller",86953,"2006-05-25","http://www.imdb.com/title/tt0405296/","0405296"
853,"tt0424136","Mon Apr 22 18:26:35 2013","Mon Apr 22 18:26:35 2013","","Hard Candy","Feature Film","David Slade",7.1,104,"2005","crime, drama, thriller",128361,"2005-01","http://www.imdb.com/title/tt0424136/","0424136"
8689,"tt2584098","Mon Apr 29 19:23:24 2013","Mon Apr 29 19:23:24 2013","","Onion News Empire","TV Movie","Todd Strauss-Schulson",7,27,"2013","comedy",470,"2013-04-19","http://www.imdb.com/title/tt2584098/","2584098"
145,"tt1245492","Mon Apr 22 18:23:21 2013","Mon Apr 22 18:23:21 2013","","This Is the End","Feature Film","Evan Goldberg, Seth Rogen",6.7,107,"2013","comedy, fantasy",297034,"2013-06-03","http://www.imdb.com/title/tt1245492/","1245492"
5528,"tt0100049","Mon Apr 22 18:40:20 2013","Mon Apr 22 18:40:20 2013","","Longtime Companion","Feature Film","Norman René",7.6,96,"1989","drama, romance",4143,"1989-10-11","http://www.imdb.com/title/tt0100049/","0100049"
6283,"tt0070736","Mon Apr 22 18:42:40 2013","Mon Apr 22 18:42:40 2013","","The Stone Killer","Feature Film","Michael Winner",6.2,95,"1973","action, crime, drama, thriller",1650,"1973-08-08","http://www.imdb.com/title/tt0070736/","0070736"
520,"tt1692928","Sun Apr 21 15:27:24 2013","Sun Apr 21 15:27:24 2013","","The Last Lions","Documentary","Dereck Joubert",8.4,88,"2011","documentary, family",3128,"2011-01-13","http://www.imdb.com/title/tt1692928/","1692928"
8490,"tt0311929","Mon Apr 29 18:17:02 2013","Mon Apr 29 18:17:02 2013","","The Tramp and the Dictator","Documentary","Kevin Brownlow, Michael Kloft",7.8,56,"2002","documentary, biography, history, war",535,"2002-02-14","http://www.imdb.com/title/tt0311929/","0311929"
8283,"tt0068182","Mon Apr 29 18:16:31 2013","Mon Apr 29 18:16:31 2013","","Aguirre, the Wrath of God","Feature Film","Werner Herzog",8,93,"1972","adventure, drama, history",36909,"1972-12-29","http://www.imdb.com/title/tt0068182/","0068182"
5788,"tt0079510","Mon Apr 22 18:41:19 2013","Mon Apr 22 18:41:19 2013","","The Main Event","Feature Film","Howard Zieff",5.8,112,"1979","comedy, romance, sport",1816,"1979-06-22","http://www.imdb.com/title/tt0079510/","0079510"
7513,"tt0073172","Thu Apr 25 03:01:05 2013","Thu Apr 25 03:01:05 2013","","Inserts","Feature Film","John Byrum",6.4,117,"1975","comedy, drama",1043,"1975-02-19","http://www.imdb.com/title/tt0073172/","0073172"
7011,"tt0120844","Thu Apr 25 02:59:04 2013","Thu Apr 25 02:59:04 2013","","Star Trek: Insurrection","Feature Film","Jonathan Frakes",6.4,103,"1998","action, adventure, sci_fi, thriller",54829,"1998-12-10","http://www.imdb.com/title/tt0120844/","0120844"
3427,"tt0098575","Mon Apr 22 18:34:20 2013","Mon Apr 22 18:34:20 2013","","Valmont","Feature Film","Milos Forman",7,137,"1989","drama, romance",9725,"1989-11-17","http://www.imdb.com/title/tt0098575/","0098575"
445,"tt0378194","Mon Apr 22 18:25:33 2013","Mon Apr 22 18:25:33 2013","","Kill Bill: Vol. 2","Feature Film","Quentin Tarantino",8,137,"2004","action, crime, thriller",490295,"2004-04-16","http://www.imdb.com/title/tt0378194/","0378194"
8771,"tt1410068","Mon Apr 29 19:23:25 2013","Mon Apr 29 19:23:25 2013","","Uncorked","TV Movie","David S. Cass Sr.",6.2,NA,"2009","drama, romance",397,"2009-07-28","http://www.imdb.com/title/tt1410068/","1410068"
5449,"tt0118541","Mon Apr 22 18:40:19 2013","Mon Apr 22 18:40:19 2013","","8 Heads in a Duffel Bag","Feature Film","Tom Schulman",5.2,95,"1997","comedy, crime",7881,"1997-04-18","http://www.imdb.com/title/tt0118541/","0118541"
5404,"tt0079550","Mon Apr 22 18:40:18 2013","Mon Apr 22 18:40:18 2013","","Meteor","Feature Film","Ronald Neame",4.9,108,"1979","action, drama, sci_fi, thriller",5136,"1979-10-19","http://www.imdb.com/title/tt0079550/","0079550"
6589,"tt0072239","Mon Apr 22 18:43:42 2013","Mon Apr 22 18:43:42 2013","","Symptoms","Feature Film","Joseph Larraz",6.4,91,"1974","horror",225,"1974-05-10","http://www.imdb.com/title/tt0072239/","0072239"
2966,"tt1153706","Mon Apr 22 18:33:23 2013","Mon Apr 22 18:33:23 2013","","Dance Flick","Feature Film","Damien Dante Wayans",3.5,83,"2009","action, comedy, music",10055,"2009-05-22","http://www.imdb.com/title/tt1153706/","1153706"
5859,"tt0286162","Mon Apr 22 18:41:21 2013","Mon Apr 22 18:41:21 2013","","Stolen Summer","Feature Film","Pete Jones",6.5,91,"2002","drama",2408,"2002-01","http://www.imdb.com/title/tt0286162/","0286162"
3064,"tt0078723","Mon Apr 22 18:33:49 2013","Mon Apr 22 18:33:49 2013","","1941","Feature Film","Steven Spielberg",5.9,118,"1979","action, comedy, war",24472,"1979-12-13","http://www.imdb.com/title/tt0078723/","0078723"
986,"tt0834001","Mon Apr 22 18:27:04 2013","Mon Apr 22 18:27:04 2013","","Underworld: Rise of the Lycans","Feature Film","Patrick Tatopoulos",6.6,92,"2009","action, adventure, fantasy, sci_fi, thriller",115026,"2009-01-22","http://www.imdb.com/title/tt0834001/","0834001"
1159,"tt0436039","Sun Apr 21 15:28:31 2013","Sun Apr 21 15:28:31 2013","","After Innocence","Documentary","Jessica Sanders",7.8,95,"2005","documentary",651,"2005-01","http://www.imdb.com/title/tt0436039/","0436039"
168,"tt0073454","Sun Jan 15 18:50:17 2012","Sun Jan 15 18:50:17 2012","","The Night That Panicked America","TV Movie","Joseph Sargent",7.1,92,"1975","drama",517,"1975-10-31","http://www.imdb.com/title/tt0073454/","0073454"
7093,"tt1855401","Thu Apr 25 02:59:57 2013","Thu Apr 25 02:59:57 2013","","Tim and Eric's Billion Dollar Movie","Feature Film","Tim Heidecker, Eric Wareheim",5.3,93,"2012","comedy",7710,"2012-01-20","http://www.imdb.com/title/tt1855401/","1855401"
3704,"tt0107611","Mon Apr 22 18:35:47 2013","Mon Apr 22 18:35:47 2013","","Mr. Jones","Feature Film","Mike Figgis",5.7,114,"1993","drama, romance",5425,"1993-10-08","http://www.imdb.com/title/tt0107611/","0107611"
7394,"tt0077621","Thu Apr 25 03:00:32 2013","Thu Apr 25 03:00:32 2013","","Goin' South","Feature Film","Jack Nicholson",6.3,105,"1978","comedy, western",4550,"1978-10-06","http://www.imdb.com/title/tt0077621/","0077621"
1854,"tt0076618","Mon Apr 22 18:29:30 2013","Mon Apr 22 18:29:30 2013","","The Rescuers","Feature Film","John Lounsbery, Wolfgang Reitherman",6.9,78,"1977","animation, adventure, family, fantasy",40927,"1977-06-19","http://www.imdb.com/title/tt0076618/","0076618"
3774,"tt0409184","Mon Apr 22 18:35:48 2013","Mon Apr 22 18:35:48 2013","","Russian Dolls","Feature Film","Cédric Klapisch",7,125,"2005","comedy, drama, romance",16262,"2005-06-15","http://www.imdb.com/title/tt0409184/","0409184"
9767,"tt0498637","Thu Feb 12 09:05:48 2015","Thu Feb 12 09:05:48 2015","","1984","Feature Film","Paul Greengrass",NA,NA,"????","drama",NA,"","http://www.imdb.com/title/tt0498637/","0498637"
1032,"tt0342804","Sun Apr 21 15:28:30 2013","Sun Apr 21 15:28:30 2013","","My Flesh and Blood","Documentary","Jonathan Karsh",8.4,83,"2003","documentary",1571,"2003-01-17","http://www.imdb.com/title/tt0342804/","0342804"
4843,"tt0093857","Mon Apr 22 18:38:53 2013","Mon Apr 22 18:38:53 2013","","Revenge of the Nerds II: Nerds in Paradise","Feature Film","Joe Roth",4.9,88,"1987","comedy",10271,"1987-07-10","http://www.imdb.com/title/tt0093857/","0093857"
6531,"tt0070868","Mon Apr 22 18:43:11 2013","Mon Apr 22 18:43:11 2013","","The Vault of Horror","Feature Film","Roy Ward Baker",6.6,87,"1973","fantasy, horror",2973,"1973-03-16","http://www.imdb.com/title/tt0070868/","0070868"
588,"tt0286716","Mon Apr 22 18:26:02 2013","Mon Apr 22 18:26:02 2013","","Hulk","Feature Film","Ang Lee",5.7,138,"2003","action, sci_fi",204042,"2003-06-17","http://www.imdb.com/title/tt0286716/","0286716"
41,"tt0067221","Sun Jan 15 18:03:13 2012","Sun Jan 15 18:03:13 2012","","A Howling in the Woods","TV Movie","Daniel Petrie",6.9,100,"1971","thriller",178,"1971-11-05","http://www.imdb.com/title/tt0067221/","0067221"
2496,"tt0114825","Mon Apr 22 18:31:21 2013","Mon Apr 22 18:31:21 2013","","Vampire in Brooklyn","Feature Film","Wes Craven",4.5,100,"1995","comedy, fantasy, horror, romance",16824,"1995-10-27","http://www.imdb.com/title/tt0114825/","0114825"
5715,"tt0262432","Mon Apr 22 18:40:50 2013","Mon Apr 22 18:40:50 2013","","George Washington","Feature Film","David Gordon Green",7.5,89,"2000","drama",6061,"2000-02","http://www.imdb.com/title/tt0262432/","0262432"
5521,"tt0102048","Mon Apr 22 18:40:20 2013","Mon Apr 22 18:40:20 2013","","Homicide","Feature Film","David Mamet",7.1,102,"1991","crime, drama, thriller",4553,"1991-05","http://www.imdb.com/title/tt0102048/","0102048"
4111,"tt0358349","Mon Apr 22 18:36:45 2013","Mon Apr 22 18:36:45 2013","","Agent Cody Banks 2: Destination London","Feature Film","Kevin Allen",4.5,100,"2004","action, adventure, comedy, family, romance, sci_fi",10651,"2004-03-12","http://www.imdb.com/title/tt0358349/","0358349"
143,"tt0066975","Sun Jan 15 18:37:45 2012","Sun Jan 15 18:37:45 2012","","Death Takes a Holiday","TV Movie","Robert Butler",7.7,90,"1971","fantasy, drama",153,"1971-10-23","http://www.imdb.com/title/tt0066975/","0066975"
135,"tt0248912","Sun Apr 14 11:23:45 2013","Sun Apr 14 11:23:45 2013","Academy Award Winner 2001: Into the Arms of Strangers: Stories of the Kindertransport: Mark Jonathan Harris, Deborah Oppenheimer","Into the Arms of Strangers: Stories of the Kindertransport","Documentary","Mark Jonathan Harris",7.9,122,"2000","documentary, history, war",1346,"2000-09-07","http://www.imdb.com/title/tt0248912/","0248912"
9047,"tt0114180","Mon Apr 29 19:24:18 2013","Mon Apr 29 19:24:18 2013","","Prime Suspect: Inner Circles","TV Movie","Sarah Pia Anderson",7.8,102,"1995","crime, drama, mystery",1231,"1995-05-07","http://www.imdb.com/title/tt0114180/","0114180"
4510,"tt0828158","Mon Apr 22 18:37:49 2013","Mon Apr 22 18:37:49 2013","","The Take","Feature Film","Brad Furman",5.8,96,"2007","action, crime, drama",1886,"2007-09-12","http://www.imdb.com/title/tt0828158/","0828158"
3656,"tt0075265","Mon Apr 22 18:35:46 2013","Mon Apr 22 18:35:46 2013","","A Star Is Born","Feature Film","Frank Pierson",6.5,139,"1976","drama, music, romance",4874,"1976-12-17","http://www.imdb.com/title/tt0075265/","0075265"
7503,"tt0092637","Thu Apr 25 03:01:05 2013","Thu Apr 25 03:01:05 2013","","The Belly of an Architect","Feature Film","Peter Greenaway",7,119,"1987","drama",4121,"1987-09-12","http://www.imdb.com/title/tt0092637/","0092637"
8893,"tt0365677","Mon Apr 29 19:23:53 2013","Mon Apr 29 19:23:53 2013","","Red Water","TV Movie","Charles Robert Carner",4.1,92,"2003","horror",2149,"2003-08-17","http://www.imdb.com/title/tt0365677/","0365677"
9216,"tt1632679","Mon Apr 29 19:24:20 2013","Mon Apr 29 19:24:20 2013","","Van Gogh: Painted with Words","TV Movie","Andrew Hutton",8.2,80,"2010","drama",1060,"2010-04-05","http://www.imdb.com/title/tt1632679/","1632679"
9119,"tt0862661","Mon Apr 29 19:24:19 2013","Mon Apr 29 19:24:19 2013","","Casualty 1906","TV Movie","Bryn Higgins",8.2,60,"2006","drama",209,"2006-12-03","http://www.imdb.com/title/tt0862661/","0862661"
39,"tt0324451","Sun Apr 14 11:19:33 2013","Sun Apr 14 11:19:33 2013","","Violence: An American Tradition","Documentary","",8.1,NA,"1995","documentary",20,"1995-11-21","http://www.imdb.com/title/tt0324451/","0324451"
1454,"tt2771372","Mon Apr 22 18:28:00 2013","Mon Apr 22 18:28:00 2013","","Veronica Mars","Feature Film","Rob Thomas",6.8,107,"2014","crime, drama, mystery, thriller",40133,"2014-03-08","http://www.imdb.com/title/tt2771372/","2771372"
5684,"tt0297753","Mon Apr 22 18:40:49 2013","Mon Apr 22 18:40:49 2013","","Kaena: The Prophecy","Feature Film","Chris Delaporte, Pascal Pinon",6.2,85,"2003","animation, adventure, family, fantasy, sci_fi",3416,"2003-06-04","http://www.imdb.com/title/tt0297753/","0297753"
8527,"tt1242516","Mon Apr 29 18:17:03 2013","Mon Apr 29 18:17:03 2013","","Sword of War","Feature Film","Renzo Martinelli",4.4,139,"2009","drama, history, war",1039,"2009-10-02","http://www.imdb.com/title/tt1242516/","1242516"
1516,"tt0288477","Mon Apr 22 18:28:27 2013","Mon Apr 22 18:28:27 2013","","Ghost Ship","Feature Film","Steve Beck",5.5,91,"2002","horror, mystery",73617,"2002-10-22","http://www.imdb.com/title/tt0288477/","0288477"
1241,"tt0315733","Mon Apr 22 18:27:29 2013","Mon Apr 22 18:27:29 2013","","21 Grams","Feature Film","Alejandro González Iñárritu",7.7,124,"2003","drama",183747,"2003-09-05","http://www.imdb.com/title/tt0315733/","0315733"
6778,"tt1279935","Mon Apr 22 22:45:13 2013","Mon Apr 22 22:45:13 2013","","Date Night","Feature Film","Shawn Levy",6.3,88,"2010","comedy, crime, romance, thriller",123588,"2010-04-06","http://www.imdb.com/title/tt1279935/","1279935"
347,"tt1229340","Mon Apr 22 18:23:57 2013","Mon Apr 22 18:23:57 2013","","Anchorman 2: The Legend Continues","Feature Film","Adam McKay",6.3,119,"2013","comedy",124250,"2013-11-24","http://www.imdb.com/title/tt1229340/","1229340"
4642,"tt0105585","Mon Apr 22 18:38:23 2013","Mon Apr 22 18:38:23 2013","","Thunderheart","Feature Film","Michael Apted",6.8,119,"1992","crime, mystery, thriller",11103,"1992-04-03","http://www.imdb.com/title/tt0105585/","0105585"
7328,"tt0837796","Thu Apr 25 03:00:32 2013","Thu Apr 25 03:00:32 2013","","House","Feature Film","Robby Henson",4.7,88,"2008","drama, horror, thriller",5019,"2008-11-07","http://www.imdb.com/title/tt0837796/","0837796"
682,"tt1989485","Mon Apr 22 18:26:03 2013","Mon Apr 22 18:26:03 2013","","Dead Before Dawn 3D","Feature Film","April Mullen",4.9,88,"2012","adventure, comedy, horror",2889,"2012-09-28","http://www.imdb.com/title/tt1989485/","1989485"
2346,"tt0372237","Mon Apr 22 18:30:54 2013","Mon Apr 22 18:30:54 2013","","Guess Who","Feature Film","Kevin Rodney Sullivan",5.9,105,"2005","comedy, romance",33040,"2005-03-25","http://www.imdb.com/title/tt0372237/","0372237"
4202,"tt0080474","Mon Apr 22 18:36:46 2013","Mon Apr 22 18:36:46 2013","","Brubaker","Feature Film","Stuart Rosenberg",7.1,131,"1980","drama",11236,"1980-06-20","http://www.imdb.com/title/tt0080474/","0080474"
6394,"tt0069729","Mon Apr 22 18:42:42 2013","Mon Apr 22 18:42:42 2013","","The Arena","Feature Film","Steve Carver",5.4,90,"1974","action, adventure",682,"1974-01","http://www.imdb.com/title/tt0069729/","0069729"
4242,"tt0089360","Mon Apr 22 18:37:13 2013","Mon Apr 22 18:37:13 2013","","Jagged Edge","Feature Film","Richard Marquand",6.4,108,"1985","crime, thriller, mystery, romance",9946,"1985-09-05","http://www.imdb.com/title/tt0089360/","0089360"
6090,"tt0076297","Mon Apr 22 18:41:47 2013","Mon Apr 22 18:41:47 2013","","The Last Remake of Beau Geste","Feature Film","Marty Feldman",6,85,"1977","adventure, comedy, war",1680,"1977-07-15","http://www.imdb.com/title/tt0076297/","0076297"
